customer_id,age,recency_days,transaction_frequency,monetary_value_kes,preferred_channel,active_microloans
CUST-00499,24,20,22,11147.01,Mobile App,1
CUST-00500,18,4,6,6634.75,ATM,1
CUST-00501,46,12,20,11250.57,USSD / Mobile Money,2
CUST-00502,57,33,19,18524.21,Mobile App,3
CUST-00503,18,9,3,6471.95,Branch,2
CUST-00504,41,43,10,8266.53,USSD / Mobile Money,1
CUST-00505,27,3,15,30294.17,Mobile App,3
CUST-00506,29,1,7,97803.35,Branch,1
CUST-00507,27,33,16,446878.54,USSD / Mobile Money,0
CUST-00508,24,28,27,16171.93,USSD / Mobile Money,2
CUST-00509,35,73,11,6027.78,USSD / Mobile Money,2
CUST-00510,25,17,15,26247.11,USSD / Mobile Money,3
CUST-00511,38,41,48,114737.6,Mobile App,2
CUST-00512,34,26,19,36961.35,Mobile App,1
CUST-00513,32,27,14,97176.18,USSD / Mobile Money,2
CUST-00514,24,12,4,7777.75,Branch,0
CUST-00515,28,7,23,14747.49,USSD / Mobile Money,1
CUST-00516,44,40,16,17634.96,Mobile App,4
CUST-00517,41,8,43,26435.31,Mobile App,1
CUST-00518,23,11,12,27908.74,Branch,2
CUST-00519,36,8,1,35205.44,Mobile App,2
CUST-00520,44,12,2,40031.55,Mobile App,4
CUST-00521,18,9,25,29928.97,USSD / Mobile Money,1
CUST-00522,41,0,6,14716.27,Branch,2
CUST-00523,27,32,18,35679.21,USSD / Mobile Money,0
CUST-00524,41,8,13,6926.46,Mobile App,2
CUST-00525,25,13,10,16112.84,Mobile App,2
CUST-00526,18,2,11,14266.71,USSD / Mobile Money,2
CUST-00527,18,0,5,13654.75,Branch,2
CUST-00528,35,4,11,12605.08,ATM,1
CUST-00529,38,18,6,18487.42,USSD / Mobile Money,4
CUST-00530,24,1,8,7422.39,USSD / Mobile Money,5
CUST-00531,42,35,8,48103.09,Mobile App,3
CUST-00532,18,3,9,20989.43,Mobile App,0
CUST-00533,34,3,30,25158.12,Mobile App,2
CUST-00534,20,3,10,7846.16,ATM,2
CUST-00535,27,0,33,44028.45,Mobile App,0
CUST-00536,35,22,56,39047.83,Mobile App,3
CUST-00537,24,31,28,16609.14,Branch,0
CUST-00538,30,14,20,17442.84,Mobile App,3
CUST-00539,47,3,16,28819.05,Mobile App,0
CUST-00540,28,5,28,32533.97,USSD / Mobile Money,1
CUST-00541,45,9,13,23323.19,USSD / Mobile Money,2
CUST-00542,21,46,32,25309.56,USSD / Mobile Money,0
CUST-00543,41,4,22,48749.57,Branch,2
CUST-00544,52,19,8,55880.32,Mobile App,1
CUST-00545,18,8,29,38989.11,Branch,2
CUST-00546,25,5,13,9857.07,USSD / Mobile Money,6
CUST-00547,41,9,10,6657.24,Mobile App,3
CUST-00548,32,1,7,7083.48,USSD / Mobile Money,0
CUST-00549,39,24,14,158825.2,Mobile App,3
CUST-00550,27,4,32,28363.99,Mobile App,0
CUST-00551,36,19,29,211244.8,Branch,0
CUST-00552,33,1,17,15266.25,Mobile App,5
CUST-00553,49,46,22,16496.02,Mobile App,1
CUST-00554,38,3,43,28751.15,Mobile App,1
CUST-00555,39,32,10,12056.74,Mobile App,2
CUST-00556,30,24,3,4039.0,Branch,0
CUST-00557,29,51,44,23446.25,Branch,2
CUST-00558,29,9,7,20688.66,USSD / Mobile Money,2
CUST-00559,39,19,6,42432.71,Mobile App,0
CUST-00560,29,6,2,318258.43,USSD / Mobile Money,1
CUST-00561,38,3,21,14727.77,Mobile App,2
CUST-00562,59,8,2,5774.37,Mobile App,3
CUST-00563,45,2,5,5048.23,Mobile App,1
CUST-00564,31,60,21,54352.68,Mobile App,0
CUST-00565,49,1,25,40014.85,USSD / Mobile Money,1
CUST-00566,30,13,6,5174.6,Branch,2
CUST-00567,18,14,10,7093.73,USSD / Mobile Money,3
CUST-00568,22,11,5,36318.8,USSD / Mobile Money,1
CUST-00569,18,16,7,17897.27,Mobile App,3
CUST-00570,30,1,15,32775.3,Branch,3
CUST-00571,35,12,7,5655.65,Branch,3
CUST-00572,55,5,9,4984.64,Branch,1
CUST-00573,38,42,2,3181.03,Mobile App,2
CUST-00574,32,21,37,41234.76,USSD / Mobile Money,3
CUST-00575,44,53,20,202256.74,USSD / Mobile Money,2
CUST-00576,18,0,26,17254.8,Mobile App,1
CUST-00577,37,5,44,268171.52,ATM,1
CUST-00578,44,3,5,30633.88,Mobile App,1
CUST-00579,18,0,8,5002.7,Mobile App,0
CUST-00580,48,4,1,11670.71,USSD / Mobile Money,1
CUST-00581,39,17,150,104612.78,Mobile App,3
CUST-00582,30,3,10,5213.1,Branch,0
CUST-00583,42,10,34,38304.57,Mobile App,1
CUST-00584,62,32,3,48555.44,Mobile App,1
CUST-00585,37,17,32,30739.73,USSD / Mobile Money,3
CUST-00586,37,7,78,46386.57,Mobile App,1
CUST-00587,29,6,11,11751.71,USSD / Mobile Money,0
CUST-00588,24,9,4,7727.4,USSD / Mobile Money,1
CUST-00589,44,2,10,6388.57,USSD / Mobile Money,1
CUST-00590,24,15,1,3389.14,ATM,0
CUST-00591,35,6,11,9837.74,USSD / Mobile Money,2
CUST-00592,29,28,27,23106.94,USSD / Mobile Money,1
CUST-00593,40,21,11,9014.94,Branch,1
CUST-00594,39,14,9,6700.21,USSD / Mobile Money,3
CUST-00595,47,6,20,35327.76,Mobile App,5
CUST-00596,28,3,22,25128.1,Mobile App,1
CUST-00597,31,22,2,4608.89,USSD / Mobile Money,3
CUST-00598,23,9,13,23816.55,ATM,1
CUST-00599,29,3,139,73606.24,USSD / Mobile Money,0
CUST-00600,39,3,3,10407.04,Mobile App,3
CUST-00601,44,2,11,40481.2,USSD / Mobile Money,0
CUST-00602,23,22,84,45276.03,USSD / Mobile Money,0
CUST-00603,45,3,36,19396.02,Mobile App,0
CUST-00604,51,11,7,10017.84,Branch,1
CUST-00605,39,9,14,8048.17,Branch,1
CUST-00606,57,12,12,11344.52,USSD / Mobile Money,1
CUST-00607,25,31,5,7819.02,Mobile App,3
CUST-00608,20,30,11,5701.24,USSD / Mobile Money,1
CUST-00609,18,8,9,22460.91,Mobile App,0
CUST-00610,52,0,13,12660.82,USSD / Mobile Money,1
CUST-00611,42,8,5,50207.54,Mobile App,1
CUST-00612,34,13,3,12695.84,USSD / Mobile Money,1
CUST-00613,38,12,11,29926.23,Mobile App,3
CUST-00614,21,15,67,81793.78,USSD / Mobile Money,1
CUST-00615,64,2,13,13150.35,USSD / Mobile Money,1
CUST-00616,36,15,8,12093.08,ATM,1
CUST-00617,36,3,25,13264.85,Mobile App,2
CUST-00618,43,20,10,57016.0,Mobile App,1
CUST-00619,40,6,78,45512.34,Mobile App,1
CUST-00620,37,18,12,7792.57,Mobile App,1
CUST-00621,25,0,24,36577.43,Mobile App,1
CUST-00622,40,7,5,2808.07,USSD / Mobile Money,3
CUST-00623,57,18,20,14256.02,USSD / Mobile Money,1
CUST-00624,51,3,16,39649.15,Mobile App,1
CUST-00625,54,23,11,9702.43,Mobile App,1
CUST-00626,28,14,7,6260.36,USSD / Mobile Money,3
CUST-00627,23,13,6,7340.6,Mobile App,3
CUST-00628,33,6,16,8397.46,Branch,1
CUST-00629,35,9,22,34699.7,Mobile App,0
CUST-00630,48,13,10,11739.03,Mobile App,1
CUST-00631,18,9,16,13385.76,Mobile App,3
CUST-00632,53,17,11,10915.37,Mobile App,3
CUST-00633,33,8,13,14776.04,Branch,0
CUST-00634,29,3,9,26093.68,Mobile App,3
CUST-00635,22,3,12,13494.35,USSD / Mobile Money,4
CUST-00636,18,0,150,76051.05,Mobile App,1
CUST-00637,44,5,16,27211.69,USSD / Mobile Money,2
CUST-00638,35,20,23,28617.46,Branch,1
CUST-00639,19,23,18,20029.08,USSD / Mobile Money,1
CUST-00640,19,3,9,45154.38,Mobile App,1
CUST-00641,30,47,44,30480.87,USSD / Mobile Money,1
CUST-00642,55,10,9,47418.75,USSD / Mobile Money,1
CUST-00643,31,37,34,83890.79,Mobile App,2
CUST-00644,18,18,8,23408.56,USSD / Mobile Money,1
CUST-00645,32,19,4,4638.85,ATM,0
CUST-00646,31,1,17,15159.64,Mobile App,1
CUST-00647,18,3,4,53962.84,USSD / Mobile Money,3
CUST-00648,34,0,20,10857.1,Mobile App,1
CUST-00649,32,18,3,6001.07,Mobile App,2
CUST-00650,43,6,8,8844.27,Branch,2
CUST-00651,57,23,2,3213.18,USSD / Mobile Money,1
CUST-00652,48,6,150,105010.97,Mobile App,2
CUST-00653,31,25,2,15260.13,USSD / Mobile Money,2
CUST-00654,21,2,12,8788.93,USSD / Mobile Money,0
CUST-00655,65,2,38,39095.87,USSD / Mobile Money,2
CUST-00656,35,6,34,23389.27,Mobile App,2
CUST-00657,35,7,28,16131.77,Mobile App,4
CUST-00658,34,6,8,6781.16,Branch,2
CUST-00659,37,21,47,39085.19,USSD / Mobile Money,0
CUST-00660,33,1,30,48140.61,USSD / Mobile Money,1
CUST-00661,28,6,15,11404.35,USSD / Mobile Money,3
CUST-00662,28,27,15,25836.74,Mobile App,0
CUST-00663,34,1,8,90910.25,USSD / Mobile Money,0
CUST-00664,28,42,4,3226.22,Mobile App,1
CUST-00665,26,64,41,34314.93,Mobile App,2
CUST-00666,36,1,45,50669.17,Mobile App,0
CUST-00667,31,5,5,9525.31,USSD / Mobile Money,1
CUST-00668,53,6,10,56918.21,Mobile App,0
CUST-00669,18,22,10,224313.08,Mobile App,2
CUST-00670,48,13,11,19062.08,Mobile App,1
CUST-00671,49,15,12,11707.95,Mobile App,1
CUST-00672,18,21,31,50583.08,USSD / Mobile Money,0
CUST-00673,30,1,5,31155.57,USSD / Mobile Money,0
CUST-00674,30,26,5,2685.26,Mobile App,0
CUST-00675,18,18,41,28569.9,Mobile App,0
CUST-00676,25,12,7,7983.24,USSD / Mobile Money,1
CUST-00677,21,33,3,16192.0,USSD / Mobile Money,1
CUST-00678,56,18,7,9560.29,USSD / Mobile Money,1
CUST-00679,46,3,8,11131.21,Mobile App,1
CUST-00680,50,8,57,30719.82,USSD / Mobile Money,0
CUST-00681,43,10,30,39386.72,USSD / Mobile Money,1
CUST-00682,21,0,38,116009.42,USSD / Mobile Money,2
CUST-00683,28,46,27,15772.17,Mobile App,1
CUST-00684,40,2,31,16496.67,Mobile App,0
CUST-00685,20,17,6,11349.9,USSD / Mobile Money,1
CUST-00686,43,10,9,12262.16,Mobile App,2
CUST-00687,32,0,4,48929.38,Mobile App,1
CUST-00688,30,38,9,5782.04,USSD / Mobile Money,2
CUST-00689,43,28,24,15615.8,USSD / Mobile Money,1
CUST-00690,40,11,13,6823.26,USSD / Mobile Money,0
CUST-00691,30,3,45,86234.13,USSD / Mobile Money,1
CUST-00692,48,1,3,13299.55,USSD / Mobile Money,1
CUST-00693,22,6,20,14043.44,USSD / Mobile Money,0
CUST-00694,42,4,3,2614.98,Branch,0
CUST-00695,42,10,13,7779.58,USSD / Mobile Money,2
CUST-00696,31,50,25,27584.16,USSD / Mobile Money,1
CUST-00697,38,12,9,6038.96,Mobile App,0
CUST-00698,19,33,21,19971.17,Branch,4
CUST-00699,46,15,4,175584.07,Mobile App,0
CUST-00700,32,9,2,5810.8,USSD / Mobile Money,1
CUST-00701,28,28,21,12415.69,Mobile App,4
CUST-00702,47,9,69,48871.62,USSD / Mobile Money,1
CUST-00703,26,30,4,3288.6,Mobile App,0
CUST-00704,18,5,41,127435.04,USSD / Mobile Money,3
CUST-00705,18,2,12,72531.41,Mobile App,1
CUST-00706,42,28,3,7834.35,Mobile App,1
CUST-00707,19,13,3,3609.19,USSD / Mobile Money,3
CUST-00708,56,32,12,10278.45,Mobile App,2
CUST-00709,18,41,8,9200.46,Mobile App,1
CUST-00710,55,0,3,15905.29,USSD / Mobile Money,0
CUST-00711,37,10,2,39539.87,ATM,1
CUST-00712,33,7,5,4211.68,Mobile App,2
CUST-00713,28,14,14,43914.67,Mobile App,2
CUST-00714,39,23,12,26466.17,USSD / Mobile Money,1
CUST-00715,34,4,7,7283.16,Mobile App,1
CUST-00716,48,12,14,8587.53,Mobile App,1
CUST-00717,36,18,34,26646.49,USSD / Mobile Money,1
CUST-00718,36,2,18,10653.45,Mobile App,0
CUST-00719,30,25,10,42628.66,USSD / Mobile Money,1
CUST-00720,34,13,30,16501.43,USSD / Mobile Money,3
CUST-00721,38,44,4,20426.76,Branch,1
CUST-00722,18,6,9,11680.15,ATM,2
CUST-00723,18,1,9,7994.91,USSD / Mobile Money,0
CUST-00724,43,10,3,8444.83,USSD / Mobile Money,1
CUST-00725,37,1,8,44944.58,USSD / Mobile Money,2
CUST-00726,32,52,1,1855.08,Mobile App,3
CUST-00727,35,0,82,45366.71,Mobile App,0
CUST-00728,39,21,4,4623.82,ATM,0
CUST-00729,28,11,59,37147.04,Mobile App,0
CUST-00730,25,6,12,8901.49,Mobile App,2
CUST-00731,37,1,21,11071.28,USSD / Mobile Money,2
CUST-00732,23,14,7,5164.52,USSD / Mobile Money,2
CUST-00733,39,13,14,101526.22,Mobile App,2
CUST-00734,18,4,23,23232.2,Mobile App,1
CUST-00735,47,36,23,22642.74,Mobile App,2
CUST-00736,40,5,26,18303.28,Branch,1
CUST-00737,38,8,8,11499.28,Branch,1
CUST-00738,46,11,7,7752.58,Mobile App,1
CUST-00739,54,1,2,18861.32,USSD / Mobile Money,2
CUST-00740,47,40,20,19425.87,Mobile App,3
CUST-00741,18,7,35,18898.42,USSD / Mobile Money,0
CUST-00742,19,1,61,42355.97,Mobile App,0
CUST-00743,27,7,16,8202.73,USSD / Mobile Money,2
CUST-00744,35,13,5,17574.94,Mobile App,1
CUST-00745,41,10,2,1978.45,Mobile App,1
CUST-00746,26,17,34,24015.78,Mobile App,0
CUST-00747,37,0,2,2350.27,Mobile App,1
CUST-00748,25,5,8,12137.47,ATM,1
CUST-00749,27,25,9,23791.46,ATM,1
CUST-00750,18,1,11,82706.63,USSD / Mobile Money,1
CUST-00751,23,29,12,6802.69,Mobile App,1
CUST-00752,18,1,13,41503.71,Mobile App,2
CUST-00753,23,26,1,10364.81,Mobile App,0
CUST-00754,47,6,12,10121.61,Mobile App,2
CUST-00755,23,14,1,25831.01,Mobile App,0
CUST-00756,66,2,25,18187.99,USSD / Mobile Money,1
CUST-00757,40,1,6,26772.76,Mobile App,2
CUST-00758,37,3,1,2329.13,USSD / Mobile Money,2
CUST-00759,24,2,5,5635.38,USSD / Mobile Money,0
CUST-00760,43,5,6,36369.58,Mobile App,1
CUST-00761,28,10,40,95214.61,USSD / Mobile Money,2
CUST-00762,36,13,14,14688.28,Mobile App,1
CUST-00763,65,23,17,8623.85,Mobile App,3
CUST-00764,33,16,39,25511.48,Mobile App,2
CUST-00765,48,14,11,14006.95,USSD / Mobile Money,0
CUST-00766,26,7,25,18214.94,Mobile App,1
CUST-00767,34,9,24,25420.09,USSD / Mobile Money,2
CUST-00768,56,8,3,5462.52,Mobile App,1
CUST-00769,27,27,53,55018.44,Mobile App,2
CUST-00770,56,3,2,2408.01,Mobile App,2
CUST-00771,43,0,30,66806.61,USSD / Mobile Money,1
CUST-00772,28,15,2,83877.45,USSD / Mobile Money,0
CUST-00773,42,3,22,13059.9,USSD / Mobile Money,2
CUST-00774,46,33,78,41058.23,Mobile App,1
CUST-00775,42,29,9,19503.56,Mobile App,0
CUST-00776,18,1,9,5865.35,USSD / Mobile Money,0
CUST-00777,26,1,22,14870.33,Mobile App,0
CUST-00778,32,10,8,46352.83,Mobile App,1
CUST-00779,34,14,75,61999.55,Mobile App,2
CUST-00780,42,4,14,164991.18,USSD / Mobile Money,1
CUST-00781,37,18,8,14469.03,USSD / Mobile Money,1
CUST-00782,18,13,7,6741.34,Mobile App,0
CUST-00783,39,5,4,10750.49,USSD / Mobile Money,0
CUST-00784,42,0,6,9464.74,USSD / Mobile Money,0
CUST-00785,41,20,8,10602.24,Mobile App,0
CUST-00786,47,3,7,11318.86,Mobile App,2
CUST-00787,45,26,6,5002.9,USSD / Mobile Money,1
CUST-00788,40,8,99,61873.68,USSD / Mobile Money,0
CUST-00789,34,12,4,2979.46,Mobile App,2
CUST-00790,18,30,14,9764.9,USSD / Mobile Money,0
CUST-00791,40,29,22,17779.66,USSD / Mobile Money,2
CUST-00792,37,6,22,11273.33,USSD / Mobile Money,1
CUST-00793,38,3,11,31180.5,Mobile App,1
CUST-00794,19,22,9,4872.51,Mobile App,2
CUST-00795,22,8,19,31623.19,USSD / Mobile Money,3
CUST-00796,47,3,15,8665.36,USSD / Mobile Money,1
CUST-00797,34,35,9,8914.38,Mobile App,1
CUST-00798,43,3,2,18653.62,USSD / Mobile Money,1
CUST-00799,35,0,7,222583.73,USSD / Mobile Money,2
CUST-00800,35,0,3,11149.66,USSD / Mobile Money,4
CUST-00801,46,14,6,3414.08,Mobile App,1
CUST-00802,28,16,12,39878.73,USSD / Mobile Money,1
CUST-00803,36,5,17,14222.28,USSD / Mobile Money,0
CUST-00804,29,5,72,44998.92,Mobile App,1
CUST-00805,29,6,7,22209.65,Mobile App,1
CUST-00806,31,17,26,13287.7,Mobile App,0
CUST-00807,37,0,16,16182.93,USSD / Mobile Money,0
CUST-00808,29,39,44,26382.87,Mobile App,1
CUST-00809,50,3,21,61152.93,ATM,1
CUST-00810,24,90,4,26116.96,Branch,3
CUST-00811,32,2,2,1705.92,USSD / Mobile Money,0
CUST-00812,29,22,16,61848.98,USSD / Mobile Money,5
CUST-00813,52,3,7,19403.39,USSD / Mobile Money,3
CUST-00814,37,1,4,2795.63,Mobile App,3
CUST-00815,47,31,3,10309.88,USSD / Mobile Money,2
CUST-00816,18,29,14,45263.02,Mobile App,0
CUST-00817,38,7,55,28811.51,Mobile App,2
CUST-00818,45,18,8,67982.57,Mobile App,1
CUST-00819,35,12,21,11338.03,USSD / Mobile Money,3
CUST-00820,47,28,10,7472.93,Mobile App,0
CUST-00821,28,5,3,3469.81,USSD / Mobile Money,1
CUST-00822,51,11,25,76420.83,Branch,2
CUST-00823,62,9,4,5879.56,Mobile App,1
CUST-00824,30,6,12,7416.26,USSD / Mobile Money,1
CUST-00825,29,33,8,19800.81,USSD / Mobile Money,2
CUST-00826,52,2,29,36345.96,Mobile App,1
CUST-00827,53,2,4,24055.21,Branch,0
CUST-00828,28,12,18,14393.72,Branch,3
CUST-00829,29,16,5,14370.38,Mobile App,2
CUST-00830,31,3,7,6555.35,Mobile App,1
CUST-00831,18,7,1,100427.73,ATM,1
CUST-00832,23,43,98,94085.13,ATM,1
CUST-00833,22,4,21,51627.62,Mobile App,1
CUST-00834,25,16,5,29166.78,Mobile App,1
CUST-00835,34,20,3,19169.58,USSD / Mobile Money,0
CUST-00836,37,8,7,4753.2,Mobile App,1
CUST-00837,53,41,24,32951.21,Branch,2
CUST-00838,23,20,1,10118.06,USSD / Mobile Money,1
CUST-00839,46,9,10,58908.64,USSD / Mobile Money,0
CUST-00840,32,12,71,62704.26,Mobile App,1
CUST-00841,34,17,3,20000.83,USSD / Mobile Money,3
CUST-00842,43,13,13,7147.85,Mobile App,0
CUST-00843,21,31,110,62090.42,Mobile App,2
CUST-00844,39,6,22,14509.26,USSD / Mobile Money,0
CUST-00845,36,5,13,18331.83,USSD / Mobile Money,1
CUST-00846,40,3,20,14344.55,USSD / Mobile Money,2
CUST-00847,38,0,8,9356.58,Branch,4
CUST-00848,64,0,44,38131.85,Mobile App,2
CUST-00849,27,30,8,8237.77,Mobile App,1
CUST-00850,28,17,1,10224.34,USSD / Mobile Money,1
CUST-00851,27,16,8,4829.55,Mobile App,1
CUST-00852,28,14,4,4324.82,USSD / Mobile Money,1
CUST-00853,27,28,9,26178.26,USSD / Mobile Money,2
CUST-00854,49,9,9,5780.12,Branch,2
CUST-00855,52,30,40,72501.01,USSD / Mobile Money,0
CUST-00856,28,6,24,46947.39,Mobile App,0
CUST-00857,25,39,15,12918.94,Mobile App,6
CUST-00858,40,17,12,734032.64,Mobile App,1
CUST-00859,28,4,4,54294.96,Mobile App,0
CUST-00860,42,12,1,2450.97,Mobile App,1
CUST-00861,37,11,13,31316.43,Mobile App,2
CUST-00862,18,2,26,21944.5,ATM,1
CUST-00863,53,13,10,7527.36,Mobile App,3
CUST-00864,56,5,7,5128.05,USSD / Mobile Money,1
CUST-00865,27,0,19,45538.39,Mobile App,1
CUST-00866,30,44,11,8804.64,Mobile App,2
CUST-00867,38,15,65,39454.79,Mobile App,2
CUST-00868,39,31,41,22535.43,Mobile App,2
CUST-00869,42,16,31,18137.97,USSD / Mobile Money,0
CUST-00870,59,6,25,19198.28,USSD / Mobile Money,2
CUST-00871,32,10,3,16005.36,USSD / Mobile Money,0
CUST-00872,25,16,23,11666.91,USSD / Mobile Money,0
CUST-00873,18,48,17,16811.37,USSD / Mobile Money,0
CUST-00874,26,4,22,13646.04,Branch,0
CUST-00875,34,31,19,75906.09,USSD / Mobile Money,1
CUST-00876,56,38,19,678894.58,Mobile App,4
CUST-00877,28,16,150,79727.17,ATM,1
CUST-00878,37,40,11,6111.95,Branch,0
CUST-00879,34,7,31,25155.81,USSD / Mobile Money,0
CUST-00880,49,45,7,9454.22,USSD / Mobile Money,1
CUST-00881,65,18,26,168908.72,Mobile App,0
CUST-00882,28,0,31,114204.32,USSD / Mobile Money,0
CUST-00883,29,35,17,38175.07,Branch,3
CUST-00884,47,9,64,35360.88,USSD / Mobile Money,1
CUST-00885,43,9,5,24896.27,USSD / Mobile Money,2
CUST-00886,57,12,7,15558.31,Mobile App,1
CUST-00887,42,2,15,19137.46,Mobile App,4
CUST-00888,30,9,29,15282.63,USSD / Mobile Money,1
CUST-00889,42,26,14,46842.64,Mobile App,4
CUST-00890,48,0,44,31525.36,USSD / Mobile Money,3
CUST-00891,44,4,6,9965.59,USSD / Mobile Money,0
CUST-00892,41,0,3,4793.69,Mobile App,2
CUST-00893,47,8,16,10464.08,Mobile App,1
CUST-00894,49,19,11,18541.45,USSD / Mobile Money,4
CUST-00895,51,24,20,10587.72,Mobile App,4
CUST-00896,42,43,11,31982.73,Mobile App,2
CUST-00897,32,14,8,5667.1,USSD / Mobile Money,0
CUST-00898,36,4,11,5869.44,USSD / Mobile Money,2
CUST-00899,49,38,12,130597.39,Branch,1
CUST-00900,25,22,8,6236.95,USSD / Mobile Money,1
CUST-00901,39,12,9,7242.87,USSD / Mobile Money,3
CUST-00902,30,17,8,48436.1,USSD / Mobile Money,2
CUST-00903,35,38,28,144828.99,USSD / Mobile Money,2
CUST-00904,50,18,14,7812.81,USSD / Mobile Money,1
CUST-00905,37,6,116,59930.91,Mobile App,0
CUST-00906,35,18,14,9155.94,Mobile App,0
CUST-00907,18,0,7,36432.08,USSD / Mobile Money,1
CUST-00908,43,7,150,169721.68,Mobile App,5
CUST-00909,42,7,18,10602.98,Mobile App,1
CUST-00910,60,2,32,83651.04,ATM,0
CUST-00911,31,0,22,13797.41,Mobile App,2
CUST-00912,37,2,22,24415.75,Mobile App,1
CUST-00913,37,15,20,11203.3,Mobile App,4
CUST-00914,53,24,4,8748.69,USSD / Mobile Money,0
CUST-00915,33,66,17,15359.1,Branch,1
CUST-00916,38,6,3,6550.6,USSD / Mobile Money,3
CUST-00917,42,13,10,19435.66,USSD / Mobile Money,2
CUST-00918,37,41,5,4289.07,Branch,3
CUST-00919,29,2,17,10652.56,Branch,2
CUST-00920,37,18,17,24127.82,Mobile App,0
CUST-00921,47,21,19,70160.8,USSD / Mobile Money,1
CUST-00922,22,1,16,15830.48,Mobile App,2
CUST-00923,36,29,6,20248.94,Mobile App,2
CUST-00924,26,25,9,29763.6,USSD / Mobile Money,1
CUST-00925,49,0,30,43162.82,Mobile App,2
CUST-00926,18,1,35,19438.58,USSD / Mobile Money,1
CUST-00927,28,0,3,4026.23,Mobile App,0
CUST-00928,39,6,2,3878.11,Mobile App,2
CUST-00929,53,10,5,148732.15,Mobile App,3
CUST-00930,34,11,34,34366.34,USSD / Mobile Money,3
CUST-00931,28,4,41,36735.79,USSD / Mobile Money,0
CUST-00932,57,36,4,16035.62,ATM,1
CUST-00933,18,6,16,9117.46,USSD / Mobile Money,4
CUST-00934,18,0,76,186343.48,USSD / Mobile Money,1
CUST-00935,40,5,18,25626.97,Mobile App,1
CUST-00936,28,11,50,48974.36,USSD / Mobile Money,0
CUST-00937,22,7,33,17073.48,USSD / Mobile Money,0
CUST-00938,43,4,4,28094.13,USSD / Mobile Money,1
CUST-00939,37,2,10,9748.96,Mobile App,4
CUST-00940,28,25,12,7114.13,USSD / Mobile Money,2
CUST-00941,19,83,13,8437.89,Mobile App,3
CUST-00942,45,5,30,16215.19,Branch,0
CUST-00943,42,7,18,10184.79,USSD / Mobile Money,2
CUST-00944,33,14,1,9373.47,Mobile App,2
CUST-00945,57,19,3,6036.25,Mobile App,3
CUST-00946,22,7,1,13874.48,USSD / Mobile Money,1
CUST-00947,18,35,14,107103.89,USSD / Mobile Money,5
CUST-00948,26,12,15,14172.46,USSD / Mobile Money,1
CUST-00949,34,8,16,8279.41,USSD / Mobile Money,1
CUST-00950,37,15,4,7636.75,USSD / Mobile Money,1
CUST-00951,32,45,23,60037.48,Mobile App,0
CUST-00952,39,23,24,19123.05,Branch,1
CUST-00953,19,0,3,81837.84,USSD / Mobile Money,0
CUST-00954,52,6,2,16985.1,Mobile App,4
CUST-00955,34,9,12,6514.19,Mobile App,2
CUST-00956,48,5,73,46050.73,Mobile App,1
CUST-00957,39,18,66,45651.13,Mobile App,1
CUST-00958,40,26,21,51467.47,USSD / Mobile Money,1
CUST-00959,41,19,5,126675.96,Mobile App,1
CUST-00960,40,68,29,46121.37,Branch,2
CUST-00961,42,4,7,19189.07,USSD / Mobile Money,5
CUST-00962,50,31,5,24843.31,Mobile App,0
CUST-00963,37,21,1,6798.02,Mobile App,1
CUST-00964,43,6,13,7402.96,USSD / Mobile Money,2
CUST-00965,33,19,6,11623.48,Mobile App,3
CUST-00966,52,1,13,20515.73,Mobile App,1
CUST-00967,26,23,1,1832.1,Mobile App,1
CUST-00968,56,11,14,66274.38,Mobile App,2
CUST-00969,34,5,1,37111.46,Mobile App,3
CUST-00970,18,15,36,19035.21,Mobile App,1
CUST-00971,36,15,20,72865.23,Branch,1
CUST-00972,26,3,9,9602.72,Mobile App,2
CUST-00973,45,0,21,13020.63,USSD / Mobile Money,0
CUST-00974,27,8,4,42901.28,Mobile App,1
CUST-00975,29,12,13,14005.7,Mobile App,0
CUST-00976,18,31,26,152913.27,USSD / Mobile Money,0
CUST-00977,29,39,1,2754.46,Mobile App,1
CUST-00978,18,11,7,4103.36,Mobile App,2
CUST-00979,18,21,11,10820.61,USSD / Mobile Money,2
CUST-00980,44,8,10,31471.76,Mobile App,1
CUST-00981,44,20,52,28016.84,Mobile App,3
CUST-00982,40,3,3,2601.96,Mobile App,0
CUST-00983,23,6,6,14423.08,Mobile App,0
CUST-00984,34,15,1,1401.87,Mobile App,1
CUST-00985,34,0,55,40336.39,ATM,1
CUST-00986,21,19,9,9361.32,USSD / Mobile Money,2
CUST-00987,53,27,7,20512.43,USSD / Mobile Money,2
CUST-00988,45,7,11,6516.64,USSD / Mobile Money,0
CUST-00989,32,8,23,68297.34,USSD / Mobile Money,3
CUST-00990,35,28,17,14657.64,USSD / Mobile Money,0
CUST-00991,37,22,150,100470.7,USSD / Mobile Money,1
CUST-00992,18,5,19,43694.26,Mobile App,2
CUST-00993,32,5,7,4927.72,Mobile App,1
CUST-00994,26,17,6,33436.15,USSD / Mobile Money,1
CUST-00995,22,12,8,4955.66,Branch,0
CUST-00996,31,2,2,2037.73,Mobile App,0
CUST-00997,56,5,12,160198.94,USSD / Mobile Money,3
CUST-00998,42,34,26,55949.49,USSD / Mobile Money,0
CUST-00999,28,17,6,184769.79,Mobile App,2
